Speed       , Steering , IsWin, DistanceX   , DistanceY    , PosX       , PosY         , VelocityX    , VelocityY    , Angle        , AngularVelocity
20.60004    , 0        , 0    , -34.70969   , -10.40367    , 5.609691   , 7.366742     , -3.013669    , 4.764039     , 14.74978     , 0
20.60004    , 0        , 0    , -34.64972   , -10.49918    , 5.54972    , 7.462247     , -2.998569    , 4.775253     , 14.74978     , 0
20.60004    , 0        , 0    , -34.59004   , -10.5949     , 5.490039   , 7.557968     , -2.984049    , 4.786036     , 14.74978     , 0
20.60004    , 0        , 0    , -34.53064   , -10.69083    , 5.430637   , 7.653896     , -2.970088    , 4.796404     , 14.74978     , 0
20.60004    , 0        , 0    , -34.4715    , -10.78695    , 5.371504   , 7.750023     , -2.956665    , 4.806374     , 14.74978     , 0
20.60004    , 0        , 0    , -34.41263   , -10.88327    , 5.312629   , 7.846343     , -2.943757    , 4.815959     , 14.74978     , 0
20.60004    , 0        , 0    , -34.354     , -10.97978    , 5.254002   , 7.942846     , -2.931346    , 4.825177     , 14.74978     , 0
20.60004    , 0        , 0    , -34.29562   , -11.07646    , 5.195614   , 8.039527     , -2.919412    , 4.83404      , 14.74978     , 0
20.60004    , 1        , 0    , -34.23746   , -11.17331    , 5.137455   , 8.136378     , -2.907937    , 4.842562     , 14.74978     , -20.60004
20.60004    , 1        , 0    , -34.17945   , -11.2703     , 5.079451   , 8.233366     , -2.896904    , 4.850756     , 14.33819     , -20.60004
20.60004    , 1        , 0    , -34.12172   , -11.36746    , 5.021714   , 8.330525     , -2.883542    , 4.859349     , 13.9266      , -20.60004
20.60004    , 1        , 0    , -34.06429   , -11.4648     , 4.964289   , 8.427865     , -2.867935    , 4.868307     , 13.51501     , -20.60004
20.60004    , 1        , 0    , -34.00722   , -11.56232    , 4.907219   , 8.525392     , -2.850165    , 4.877595     , 13.10342     , -20.60004
20.60004    , 1        , 0    , -33.95055   , -11.66004    , 4.850546   , 8.62311      , -2.830311    , 4.887182     , 12.69184     , -20.60004
20.60004    , 1        , 0    , -33.89431   , -11.75796    , 4.79431    , 8.721025     , -2.808447    , 4.897034     , 12.28025     , -20.60004
20.60004    , 1        , 0    , -33.83855   , -11.85607    , 4.73855    , 8.819143     , -2.784648    , 4.907123     , 11.86866     , -20.60004
20.60004    , 1        , 0    , -33.7833    , -11.9544     , 4.683303   , 8.917467     , -2.758982    , 4.917419     , 11.45707     , -20.60004
20.60004    , 1        , 0    , -33.72861   , -12.05293    , 4.628605   , 9.016002     , -2.731518    , 4.927895     , 11.04548     , -20.60004
20.60004    , 1        , 0    , -33.67449   , -12.15168    , 4.574492   , 9.114748     , -2.70232     , 4.938522     , 10.63389     , -20.60004
20.60004    , 1        , 0    , -33.62099   , -12.25064    , 4.520995   , 9.213711     , -2.671451    , 4.949276     , 10.2223      , -20.60004
20.60004    , 1        , 0    , -33.56815   , -12.34982    , 4.468147   , 9.312891     , -2.638973    , 4.960132     , 9.810713     , -20.60004
20.60004    , 1        , 0    , -33.51598   , -12.44922    , 4.41598    , 9.412291     , -2.604942    , 4.971065     , 9.399124     , -20.60004
20.60004    , 1        , 0    , -33.46452   , -12.54884    , 4.364524   , 9.51191      , -2.569416    , 4.982053     , 8.987535     , -20.60004
20.60004    , 1        , 0    , -33.41381   , -12.64868    , 4.313807   , 9.611751     , -2.532448    , 4.993073     , 8.575947     , -20.60004
20.60004    , 1        , 0    , -33.36386   , -12.74874    , 4.263856   , 9.711813     , -2.494091    , 5.004103     , 8.164357     , -20.60004
20.60004    , 1        , 0    , -33.3147    , -12.84903    , 4.214699   , 9.812096     , -2.454396    , 5.015123     , 7.752769     , -20.60004
20.60004    , 1        , 0    , -33.26636   , -12.94953    , 4.166362   , 9.912599     , -2.413409    , 5.026113     , 7.34118      , -20.60004
20.60004    , 1        , 0    , -33.21887   , -13.05025    , 4.11887    , 10.01332     , -2.37118     , 5.037055     , 6.929591     , -20.60004
20.60004    , 1        , 0    , -33.17225   , -13.15119    , 4.072246   , 10.11426     , -2.327753    , 5.047928     , 6.518002     , -20.60004
20.60004    , 1        , 0    , -33.12651   , -13.25235    , 4.026513   , 10.21542     , -2.283171    , 5.058717     , 6.106413     , -20.60004
20.60004    , 1        , 0    , -33.0817    , -13.35372    , 3.981694   , 10.31679     , -2.237476    , 5.069405     , 5.694824     , -20.60004
20.60004    , 1        , 0    , -33.03781   , -13.4553     , 3.937811   , 10.41837     , -2.19071     , 5.079973     , 5.283235     , -20.60004
20.60004    , 1        , 0    , -32.99488   , -13.55709    , 3.894883   , 10.52016     , -2.142911    , 5.090407     , 4.871646     , -20.60004
20.60004    , 1        , 0    , -32.95293   , -13.65909    , 3.852931   , 10.62216     , -2.094118    , 5.100692     , 4.460057     , -20.60004
20.60004    , 1        , 0    , -32.91198   , -13.76129    , 3.811974   , 10.72436     , -2.044366    , 5.110813     , 4.048468     , -20.60004
20.60004    , 1        , 0    , -32.87203   , -13.86369    , 3.77203    , 10.82676     , -1.993691    , 5.120756     , 3.636879     , -20.60004
20.60004    , 1        , 0    , -32.83312   , -13.96629    , 3.733118   , 10.92936     , -1.942127    , 5.130507     , 3.22529      , -20.60004
20.60004    , 1        , 0    , -32.79525   , -14.06908    , 3.695253   , 11.03215     , -1.889707    , 5.140053     , 2.813701     , -20.60004
20.60004    , 1        , 0    , -32.75845   , -14.17205    , 3.658454   , 11.13512     , -1.836463    , 5.149382     , 2.402112     , -20.60004
20.60004    , 1        , 0    , -32.72274   , -14.27521    , 3.622735   , 11.23828     , -1.782426    , 5.158482     , 1.990523     , -20.60004
20.60004    , 1        , 0    , -32.68811   , -14.37854    , 3.588112   , 11.34161     , -1.727624    , 5.16734      , 1.578934     , -20.60004
20.60004    , 0        , 0    , -32.6546    , -14.48205    , 3.5546     , 11.44512     , -1.672087    , 5.175947     , 1.167345     , 0
20.60004    , 0        , 0    , -32.62228   , -14.58573    , 3.522283   , 11.5488      , -1.615843    , 5.184291     , 1.167345     , 0
20.40004    , 0        , 0    , -32.59105   , -14.68958    , 3.491048   , 11.65265     , -1.561761    , 5.192314     , 1.167345     , 0
20.40004    , 0        , 0    , -32.56086   , -14.7935     , 3.460854   , 11.75657     , -1.509682    , 5.196183     , 1.167345     , 0
20.30004    , 0        , 0    , -32.53166   , -14.8975     , 3.431662   , 11.86057     , -1.459606    , 5.199903     , 1.167345     , 0
20.20004    , 0        , 0    , -32.50343   , -15.00153    , 3.403434   , 11.9646      , -1.411416    , 5.201558     , 1.167345     , 0
20.20004    , 0        , 0    , -32.47613   , -15.10556    , 3.376133   , 12.06863     , -1.365041    , 5.201226     , 1.167345     , 0
20.10004    , 0        , 0    , -32.44972   , -15.20958    , 3.349724   , 12.17265     , -1.320449    , 5.200907     , 1.167345     , 0
20.10004    , 0        , 0    , -32.42418   , -15.31355    , 3.324173   , 12.27662     , -1.277534    , 5.198677     , 1.167345     , 0
20.10004    , 0        , 0    , -32.39945   , -15.41748    , 3.299448   , 12.38055     , -1.236269    , 5.196533     , 1.167345     , 0
20.10004    , 0        , 0    , -32.37551   , -15.52137    , 3.275516   , 12.48444     , -1.196591    , 5.194472     , 1.167345     , 0
20.10004    , 0        , 0    , -32.35235   , -15.62522    , 3.252347   , 12.58829     , -1.158439    , 5.19249      , 1.167345     , 0
20.10004    , 0        , 0    , -32.32991   , -15.72903    , 3.229912   , 12.6921      , -1.121754    , 5.190584     , 1.167345     , 0
20.10004    , 1        , 0    , -32.30818   , -15.8328     , 3.208182   , 12.79587     , -1.086481    , 5.188751     , 1.167345     , -20.10004
20.10004    , 1        , 0    , -32.28706   , -15.93653    , 3.187062   , 12.8996      , -1.052564    , 5.186988     , 0.7657456    , -20.10004
20.10004    , 1        , 0    , -32.26665   , -16.04023    , 3.166648   , 13.0033      , -1.017244    , 5.18534      , 0.3641466    , -20.10004
20.10004    , 1        , 0    , -32.24697   , -16.14389    , 3.146968   , 13.10697     , -0.9805745   , 5.183781     , -0.03745238  , -20.10004
20.10004    , 1        , 0    , -32.22807   , -16.24753    , 3.128071   , 13.2106      , -0.9413764   , 5.18229      , -0.4390514   , -20.10004
20.10004    , 1        , 0    , -32.20998   , -16.35114    , 3.109982   , 13.31421     , -0.9009781   , 5.180846     , -0.8406504   , -20.10004
20.10004    , 1        , 0    , -32.19273   , -16.45472    , 3.092725   , 13.41779     , -0.8594259   , 5.179427     , -1.242249    , -20.10004
19.90004    , 0.707107 , 0    , -32.17632   , -16.55827    , 3.07632    , 13.52134     , -0.8167645   , 5.178012     , -1.643848    , -14.07146
19.90004    , 0.707107 , 0    , -32.16081   , -16.66172    , 3.060809   , 13.62479     , -0.7731593   , 5.17274      , -1.924996    , -14.07146
19.80004    , 0.707107 , 0    , -32.14617   , -16.76507    , 3.046173   , 13.72814     , -0.7293558   , 5.167612     , -2.206144    , -14.00075
19.70004    , 0.707107 , 0    , -32.13242   , -16.86827    , 3.032416   , 13.83135     , -0.6854415   , 5.160692     , -2.485879    , -13.93004
19.70004    , 0.707107 , 0    , -32.11954   , -16.97131    , 3.019539   , 13.93438     , -0.6414496   , 5.15204      , -2.764201    , -13.93004
19.60004    , 0.707107 , 0    , -32.10754   , -17.07418    , 3.007544   , 14.03725     , -0.5973125   , 5.143638     , -3.042524    , -13.85932
19.60004    , 0.707107 , 0    , -32.09644   , -17.17685    , 2.996433   , 14.13992     , -0.5531445   , 5.133544     , -3.319433    , -13.85932
19.60004    , 0.707107 , 0    , -32.08621   , -17.27932    , 2.986208   , 14.24239     , -0.5088574   , 5.123738     , -3.596343    , -13.85932
19.60004    , 0.707107 , 0    , -32.07687   , -17.3816     , 2.976871   , 14.34467     , -0.4644566   , 5.114199     , -3.873252    , -13.85932
19.60004    , 0.707107 , 0    , -32.06842   , -17.48369    , 2.968425   , 14.44676     , -0.419947    , 5.104908     , -4.150162    , -13.85932
19.50004    , 0.707107 , 0    , -32.06087   , -17.58561    , 2.96087    , 14.54868     , -0.3753334   , 5.095847     , -4.427071    , -13.78861
19.50004    , 0        , 0    , -32.05421   , -17.68731    , 2.954207   , 14.65038     , -0.3307751   , 5.085081     , -4.702568    , 0
19.50004    , 0        , 0    , -32.04848   , -17.7888     , 2.948484   , 14.75187     , -0.2861345   , 5.074585     , -4.702568    , 0
19.50004    , 0        , 0    , -32.04362   , -17.89009    , 2.94362    , 14.85316     , -0.2432107   , 5.064494     , -4.702568    , 0
19.50004    , 0        , 0    , -32.03958   , -17.99118    , 2.939581   , 14.95425     , -0.2019379   , 5.05479      , -4.702568    , 0
19.50004    , 0        , 0    , -32.03633   , -18.09209    , 2.936336   , 15.05516     , -0.1622524   , 5.04546      , -4.702568    , 0
19.50004    , 0        , 0    , -32.03386   , -18.19282    , 2.933854   , 15.15589     , -0.1240934   , 5.036488     , -4.702568    , 0
19.50004    , 0        , 0    , -32.0321    , -18.29338    , 2.932106   , 15.25645     , -0.08740196  , 5.027862     , -4.702568    , 0
19.50004    , 0        , 0    , -32.03106   , -18.39377    , 2.931063   , 15.35684     , -0.05212175  , 5.019567     , -4.702568    , 0
19.50004    , 0        , 0    , -32.0307    , -18.494      , 2.930699   , 15.45707     , -0.01819848  , 5.011591     , -4.702568    , 0
19.50004    , 0        , 0    , -32.03099   , -18.59408    , 2.930988   , 15.55715     , 0.01442005   , 5.003922     , -4.702568    , 0
19.50004    , 0        , 0    , -32.0319    , -18.69401    , 2.931904   , 15.65708     , 0.04578402   , 4.996549     , -4.702568    , 0
19.50004    , 0        , 0    , -32.03342   , -18.7938     , 2.933422   , 15.75687     , 0.07594169   , 4.989458     , -4.702568    , 0
19.50004    , 1        , 0    , -32.03552   , -18.89346    , 2.935521   , 15.85652     , 0.1049394    , 4.98264      , -4.702568    , -19.50004
19.50004    , 1        , 0    , -32.03811   , -18.99297    , 2.93811    , 15.95604     , 0.1328219    , 4.976085     , -5.092179    , -19.50004
19.50004    , 1        , 0    , -32.04129   , -19.09236    , 2.941286   , 16.05543     , 0.1621706    , 4.969563     , -5.48179     , -19.50004
19.30004    , 0.707107 , 0    , -32.04508   , -19.19162    , 2.945077   , 16.15469     , 0.1929275    , 4.963058     , -5.871401    , -13.64719
19.20004    , 0.707107 , 0    , -32.04952   , -19.29067    , 2.949522   , 16.25374     , 0.2246314    , 4.952725     , -6.144072    , -13.57648
19.10004    , 0.707107 , 0    , -32.05461   , -19.38948    , 2.954608   , 16.35255     , 0.2566594    , 4.940693     , -6.41533     , -13.50577
19.10004    , 0.707107 , 0    , -32.06034   , -19.48802    , 2.960341   , 16.45109     , 0.2889708    , 4.927021     , -6.685176    , -13.50577
19.00004    , 0.707107 , 0    , -32.06673   , -19.5863     , 2.966729   , 16.54937     , 0.3217564    , 4.913677     , -6.955021    , -13.43506
18.90004    , 0.707107 , 0    , -32.07378   , -19.68427    , 2.973778   , 16.64734     , 0.3547584    , 4.898733     , -7.223454    , -13.36435
18.80004    , 0.707107 , 0    , -32.08149   , -19.78192    , 2.98149    , 16.74499     , 0.3879405    , 4.882244     , -7.490473    , -13.29364
18.70004    , 0.707107 , 0    , -32.08987   , -19.8792     , 2.98987    , 16.84227     , 0.4212682    , 4.864265     , -7.75608     , -13.22293
18.70004    , 0.707107 , 0    , -32.09892   , -19.9761     , 2.998918   , 16.93917     , 0.4547082    , 4.84485      , -8.020274    , -13.22293
18.60003    , 0.707107 , 0    , -32.10864   , -20.07261    , 3.008642   , 17.03568     , 0.4885031    , 4.825954     , -8.284469    , -13.15222
18.50003    , 0.707107 , 0    , -32.11905   , -20.16873    , 3.019043   , 17.1318      , 0.522355     , 4.805647     , -8.54725     , -13.0815
18.40003    , 0.707107 , 0    , -32.13012   , -20.26441    , 3.030123   , 17.22748     , 0.5562343    , 4.783979     , -8.808619    , -13.01079
18.30003    , 0.707107 , 0    , -32.14188   , -20.35963    , 3.04188    , 17.3227      , 0.5901132    , 4.761        , -9.068575    , -12.94008
18.30003    , 0.707107 , 0    , -32.15432   , -20.45437    , 3.054314   , 17.41744     , 0.6239643    , 4.736755     , -9.327118    , -12.94008
18.20003    , 0.707107 , 0    , -32.16743   , -20.54863    , 3.067431   , 17.5117      , 0.6580794    , 4.71319      , -9.585661    , -12.86937
18.10003    , 0.707107 , 0    , -32.18123   , -20.6424     , 3.081229   , 17.60547     , 0.6921213    , 4.688373     , -9.842791    , -12.79866
18.00003    , 0.707107 , 0    , -32.19571   , -20.73565    , 3.095706   , 17.69872     , 0.7260658    , 4.662351     , -10.09851    , -12.72795
17.90003    , 0.707107 , 0    , -32.21086   , -20.82835    , 3.110859   , 17.79142     , 0.7598901    , 4.635168     , -10.35281    , -12.65724
17.90003    , 0.707107 , 0    , -32.22669   , -20.92049    , 3.126687   , 17.88356     , 0.7935724    , 4.606865     , -10.6057     , -12.65724
17.80003    , 0.707107 , 0    , -32.24319   , -21.01208    , 3.143192   , 17.97515     , 0.8274516    , 4.579375     , -10.8586     , -12.58653
17.70003    , 0.707107 , 0    , -32.26037   , -21.10309    , 3.160372   , 18.06616     , 0.8611507    , 4.550771     , -11.11008    , -12.51582
17.60003    , 0.707107 , 0    , -32.27822   , -21.19352    , 3.178221   , 18.15659     , 0.8946506    , 4.521094     , -11.36014    , -12.44511
17.50003    , 0.707107 , 0    , -32.29674   , -21.28333    , 3.196737   , 18.2464      , 0.9279328    , 4.490383     , -11.60879    , -12.37439
17.50003    , 0.707107 , 0    , -32.31591   , -21.37251    , 3.215914   , 18.33558     , 0.9609801    , 4.458677     , -11.85604    , -12.37439
17.40003    , 0.707107 , 0    , -32.33575   , -21.46107    , 3.235755   , 18.42414     , 0.9941766    , 4.427896     , -12.10328    , -12.30368
17.30003    , 0.707107 , 0    , -32.35625   , -21.54899    , 3.256254   , 18.51206     , 1.027106     , 4.396116     , -12.3491     , -12.23297
17.20003    , 0.707107 , 0    , -32.37741   , -21.63626    , 3.277407   , 18.59933     , 1.059754     , 4.363376     , -12.59352    , -12.16226
17.10003    , 0.707107 , 0    , -32.39921   , -21.72286    , 3.299207   , 18.68593     , 1.092105     , 4.329712     , -12.83652    , -12.09155
17.10003    , 0.707107 , 0    , -32.42165   , -21.80877    , 3.321648   , 18.77184     , 1.124145     , 4.295159     , -13.07811    , -12.09155
17.10003    , 0        , 0    , -32.44473   , -21.894      , 3.344733   , 18.85707     , 1.156303     , 4.261624     , -13.3197     , 0
17.10003    , 0        , 0    , -32.46851   , -21.97858    , 3.368504   , 18.94165     , 1.188572     , 4.229063     , -13.3197     , 0
17.10003    , 0        , 0    , -32.4929    , -22.06254    , 3.392896   , 19.02561     , 1.2196       , 4.197753     , -13.3197     , 0
17.10003    , 0        , 0    , -32.51788   , -22.14589    , 3.417885   , 19.10896     , 1.249435     , 4.167648     , -13.3197     , 0
17.10003    , 0        , 0    , -32.54345   , -22.22867    , 3.443447   , 19.19174     , 1.278122     , 4.1387       , -13.3197     , 0
17.10003    , 0        , 0    , -32.56956   , -22.31088    , 3.469561   , 19.27395     , 1.305706     , 4.110867     , -13.3197     , 0
17.10003    , 0        , 0    , -32.59621   , -22.39257    , 3.496206   , 19.35564     , 1.332229     , 4.084103     , -13.3197     , 0
17.10003    , 0        , 0    , -32.62336   , -22.47373    , 3.52336    , 19.4368      , 1.357732     , 4.058369     , -13.3197     , 0
17.10003    , 0        , 0    , -32.651     , -22.55441    , 3.551006   , 19.51748     , 1.382254     , 4.033625     , -13.3197     , 0
17.10003    , 0        , 0    , -32.67912   , -22.6346     , 3.579122   , 19.59767     , 1.405832     , 4.009832     , -13.3197     , 0
17.10003    , 0        , 0    , -32.70769   , -22.71434    , 3.607692   , 19.67741     , 1.428504     , 3.986954     , -13.3197     , 0
17.10003    , 0        , 0    , -32.7367    , -22.79364    , 3.636698   , 19.75671     , 1.450304     , 3.964957     , -13.3197     , 0
17.10003    , 0        , 0    , -32.76612   , -22.87252    , 3.666124   , 19.83559     , 1.471266     , 3.943806     , -13.3197     , 0
17.10003    , 0        , 0    , -32.79595   , -22.95099    , 3.695952   , 19.91406     , 1.491421     , 3.923468     , -13.3197     , 0
17.10003    , 0        , 0    , -32.82617   , -23.02907    , 3.726168   , 19.99214     , 1.510801     , 3.903912     , -13.3197     , 0
17.10003    , 0        , 0    , -32.85676   , -23.10677    , 3.756757   , 20.06984     , 1.529436     , 3.885108     , -13.3197     , 0
17.10003    , 0        , 0    , -32.8877    , -23.18411    , 3.787704   , 20.14718     , 1.547354     , 3.867028     , -13.3197     , 0
17.10003    , 0        , 0    , -32.91899   , -23.2611     , 3.818995   , 20.22417     , 1.564583     , 3.849643     , -13.3197     , 0
17.10003    , 0        , 0    , -32.95062   , -23.33776    , 3.850618   , 20.30083     , 1.581149     , 3.832927     , -13.3197     , 0
17.10003    , 0        , 0    , -32.98256   , -23.4141     , 3.88256    , 20.37717     , 1.597078     , 3.816853     , -13.3197     , 0
17.10003    , 0        , 0    , -33.01481   , -23.49013    , 3.914808   , 20.4532      , 1.612394     , 3.801398     , -13.3197     , 0
17.10003    , 0        , 0    , -33.04735   , -23.56586    , 3.94735    , 20.52893     , 1.627121     , 3.786537     , -13.3197     , 0
17.10003    , 0        , 0    , -33.08018   , -23.6413     , 3.980176   , 20.60437     , 1.641282     , 3.772248     , -13.3197     , 0
17.10003    , 0        , 0    , -33.11327   , -23.71647    , 4.013274   , 20.67954     , 1.654899     , 3.758508     , -13.3197     , 0
17.10003    , 0        , 0    , -33.14663   , -23.79138    , 4.046634   , 20.75445     , 1.667991     , 3.745297     , -13.3197     , 0
17.10003    , 0        , 0    , -33.18024   , -23.86603    , 4.080245   , 20.8291      , 1.68058      , 3.732594     , -13.3197     , 0
17.10003    , 0        , 0    , -33.2141    , -23.94044    , 4.114099   , 20.90351     , 1.692685     , 3.72038      , -13.3197     , 0
17.10003    , 0        , 0    , -33.24818   , -24.01461    , 4.148185   , 20.97768     , 1.704324     , 3.708635     , -13.3197     , 0
17.10003    , 0        , 0    , -33.2825    , -24.08856    , 4.182496   , 21.05163     , 1.715515     , 3.697342     , -13.3197     , 0
17.10003    , 0        , 0    , -33.31702   , -24.16229    , 4.217021   , 21.12536     , 1.726276     , 3.686484     , -13.3197     , 0
17.10003    , 0        , 0    , -33.35175   , -24.23581    , 4.251753   , 21.19888     , 1.736623     , 3.676043     , -13.3197     , 0
17.10003    , 0        , 0    , -33.38668   , -24.30913    , 4.286685   , 21.2722      , 1.746573     , 3.666003     , -13.3197     , 0
17.10003    , 0        , 0    , -33.42181   , -24.38226    , 4.321808   , 21.34533     , 1.756139     , 3.65635      , -13.3197     , 0
17.10003    , 0        , 0    , -33.45712   , -24.4552     , 4.357115   , 21.41827     , 1.765338     , 3.647069     , -13.3197     , 0
17.10003    , 0        , 0    , -33.4926    , -24.52796    , 4.392599   , 21.49103     , 1.774183     , 3.638143     , -13.3197     , 0
17.10003    , 0        , 0    , -33.52825   , -24.60055    , 4.428252   , 21.56362     , 1.782687     , 3.629562     , -13.3197     , 0
17.10003    , 0        , 0    , -33.56407   , -24.67298    , 4.464069   , 21.63605     , 1.790865     , 3.62131      , -13.3197     , 0
17.10003    , 0        , 0    , -33.60004   , -24.74524    , 4.500044   , 21.70831     , 1.798728     , 3.613376     , -13.3197     , 0
17.10003    , 0        , 0    , -33.63617   , -24.81736    , 4.53617    , 21.78043     , 1.806288     , 3.605747     , -13.3197     , 0
17.10003    , 0        , 0    , -33.67244   , -24.88933    , 4.572441   , 21.8524      , 1.813558     , 3.598411     , -13.3197     , 0
17.10003    , 0        , 0    , -33.70885   , -24.96115    , 4.608851   , 21.92422     , 1.820548     , 3.591358     , -13.3197     , 0
17.10003    , 0        , 0    , -33.7454    , -25.03285    , 4.645397   , 21.99592     , 1.82727      , 3.584576     , -13.3197     , 0
17.10003    , 0        , 0    , -33.78207   , -25.10441    , 4.682071   , 22.06748     , 1.833732     , 3.578055     , -13.3197     , 0
17.10003    , 0        , 0    , -33.81887   , -25.17584    , 4.71887    , 22.13891     , 1.839947     , 3.571784     , -13.3197     , 0
17.10003    , 0        , 0    , -33.85579   , -25.24716    , 4.755789   , 22.21023     , 1.845922     , 3.565755     , -13.3197     , 0
17.10003    , 0        , 0    , -33.89282   , -25.31836    , 4.792822   , 22.28143     , 1.851667     , 3.559957     , -13.3197     , 0
17.10003    , 0        , 0    , -33.92997   , -25.38945    , 4.829966   , 22.35252     , 1.857192     , 3.554383     , -13.3197     , 0
17.10003    , 1        , 0    , -33.96722   , -25.46043    , 4.867216   , 22.4235      , 1.862504     , 3.549022     , -13.3197     , -17.10003
17.10003    , 1        , 0    , -34.00451   , -25.53131    , 4.904509   , 22.49438     , 1.867611     , 3.543869     , -13.66136    , -17.10003
16.90003    , 0.707107 , 0    , -34.04194   , -25.60208    , 4.941939   , 22.56515     , 1.874427     , 3.538455     , -14.00302    , -11.95013
16.90003    , 0.707107 , 0    , -34.07954   , -25.67267    , 4.979536   , 22.63574     , 1.88194      , 3.529049     , -14.24178    , -11.95013
16.80003    , 0.707107 , 0    , -34.11731   , -25.74306    , 5.017304   , 22.70613     , 1.890476     , 3.519675     , -14.48054    , -11.87942
16.70003    , 0.707107 , 0    , -34.15525   , -25.81324    , 5.055254   , 22.77631     , 1.899507     , 3.508463     , -14.71789    , -11.80871
16.70003    , 0.707107 , 0    , -34.19339   , -25.88315    , 5.093392   , 22.84622     , 1.90899      , 3.495485     , -14.95383    , -11.80871
16.60003    , 0.707107 , 0    , -34.23174   , -25.95281    , 5.13174    , 22.91588     , 1.919385     , 3.482668     , -15.18977    , -11.738
16.50003    , 0.707107 , 0    , -34.2703    , -26.02218    , 5.170302   , 22.98525     , 1.930146     , 3.468144     , -15.4243     , -11.66728
16.50003    , 0.707107 , 0    , -34.30909   , -26.09122    , 5.209086   , 23.05429     , 1.941235     , 3.451979     , -15.65741    , -11.66728
16.40003    , 0.707107 , 0    , -34.34811   , -26.15995    , 5.248109   , 23.12302     , 1.953139     , 3.436091     , -15.89052    , -11.59657
16.40003    , 0        , 0    , -34.38737   , -26.22833    , 5.287375   , 23.1914      , 1.965294     , 3.418613     , -16.12222    , 0
16.40003    , 0        , 0    , -34.42694   , -26.29636    , 5.326939   , 23.25943     , 1.978205     , 3.401456     , -16.12222    , 0
16.40003    , 0        , 0    , -34.46675   , -26.36406    , 5.366752   , 23.32713     , 1.99062      , 3.384958     , -16.12222    , 0
16.40003    , 0        , 0    , -34.5068    , -26.43144    , 5.406803   , 23.39451     , 2.002558     , 3.369095     , -16.12222    , 0
16.40003    , 0        , 0    , -34.54708   , -26.49852    , 5.447083   , 23.46159     , 2.014036     , 3.353842     , -16.12222    , 0
16.40003    , 0        , 0    , -34.58759   , -26.5653     , 5.487585   , 23.52837     , 2.025073     , 3.339176     , -16.12222    , 0
16.40003    , 0        , 0    , -34.6283    , -26.63181    , 5.528299   , 23.59488     , 2.035686     , 3.325074     , -16.12222    , 0
16.40003    , 0        , 0    , -34.66922   , -26.69804    , 5.569217   , 23.66111     , 2.04589      , 3.311515     , -16.12222    , 0
16.40003    , 0        , 0    , -34.71033   , -26.76401    , 5.610331   , 23.72708     , 2.055702     , 3.298477     , -16.12222    , 0
16.40003    , 0        , 0    , -34.75163   , -26.82973    , 5.651633   , 23.7928      , 2.065136     , 3.28594      , -16.12222    , 0
16.40003    , 0        , 0    , -34.79312   , -26.8952     , 5.693118   , 23.85827     , 2.074208     , 3.273885     , -16.12222    , 0
16.40003    , 0        , 0    , -34.83478   , -26.96045    , 5.734776   , 23.92352     , 2.082931     , 3.262295     , -16.12222    , 0
16.40003    , 0        , 0    , -34.8766    , -27.02547    , 5.776602   , 23.98854     , 2.091318     , 3.251149     , -16.12222    , 0
16.40003    , 0        , 0    , -34.91859   , -27.09028    , 5.81859    , 24.05335     , 2.099382     , 3.240433     , -16.12222    , 0
16.40003    , 0        , 0    , -34.96073   , -27.15488    , 5.860733   , 24.11795     , 2.107137     , 3.230129     , -16.12222    , 0
16.40003    , 0        , 0    , -35.00303   , -27.21929    , 5.903024   , 24.18236     , 2.114593     , 3.220221     , -16.12222    , 0
16.40003    , 0        , 0    , -35.04546   , -27.2835     , 5.945459   , 24.24657     , 2.121762     , 3.210694     , -16.12222    , 0
16.40003    , 0        , 0    , -35.08803   , -27.34753    , 5.988032   , 24.3106      , 2.128656     , 3.201533     , -16.12222    , 0
16.40003    , 0        , 0    , -35.13074   , -27.41138    , 6.030738   , 24.37445     , 2.135284     , 3.192725     , -16.12222    , 0
16.40003    , 0        , 0    , -35.17357   , -27.47507    , 6.073571   , 24.43814     , 2.141658     , 3.184256     , -16.12222    , 0
16.40003    , 0        , 0    , -35.21653   , -27.53859    , 6.116527   , 24.50166     , 2.147787     , 3.176112     , -16.12222    , 0
16.40003    , 0        , 0    , -35.2596    , -27.60196    , 6.159601   , 24.56503     , 2.153679     , 3.168282     , -16.12222    , 0
16.40003    , 1        , 0    , -35.30279   , -27.66517    , 6.202787   , 24.62824     , 2.159345     , 3.160753     , -16.12222    , -16.40003
16.40003    , 1        , 0    , -35.34603   , -27.72825    , 6.246027   , 24.69132     , 2.164793     , 3.153513     , -16.44989    , -16.40003
16.40003    , 1        , 0    , -35.3894    , -27.79118    , 6.289406   , 24.75425     , 2.171761     , 3.146046     , -16.77757    , -16.40003
16.20003    , 0.707107 , 0    , -35.43295   , -27.85396    , 6.332953   , 24.81703     , 2.180186     , 3.13835      , -17.10524    , -11.45515
16.10003    , 0.707107 , 0    , -35.47669   , -27.9165     , 6.376692   , 24.87957     , 2.188868     , 3.126749     , -17.33412    , -11.38444
16.10003    , 0.707107 , 0    , -35.52061   , -27.97877    , 6.420609   , 24.94184     , 2.197824     , 3.11339      , -17.56158    , -11.38444
16.00002    , 0.707107 , 0    , -35.56472   , -28.04078    , 6.464723   , 25.00385     , 2.207607     , 3.100176     , -17.78904    , -11.31373
